Name;Density (g/cc);E-Modul (GPa);Poissons Ratio;Class
Corning Polarcor™ Glass Polarizer, 800 nm Nominal Wavelength;2.41;58.6;0.210
Corning Polarcor™ Glass Polarizer, 900 nm Nominal Wavelength;2.41;58.6;0.210
Corning Polarcor™ Glass Polarizer, 1060 nm Nominal Wavelength;2.41;58.6;0.210
Corning Polarcor™ Glass Polarizer, 1310 nm Nominal Wavelength;2.41;58.6;0.210
Corning Polarcor™ Glass Polarizer, 1480 nm Nominal Wavelength;2.41;58.6;0.210
Corning Polarcor™ Glass Polarizer, 1550 nm Nominal Wavelength;2.41;58.6;0.210
Corning Polarcor™ Glass Polarizer, 2100 nm Nominal Wavelength;2.41;58.6;0.210
Corning Polarcor™ WIDE Band™ Glass Polarizer, 600 - 1100 nm Nominal Wavelength;2.41;58.6;0.210
Corning Polarcor™ WIDE Band™ Glass Polarizer, 1275 - 1635 nm Nominal Wavelength;2.41;58.6;0.210
Corning Polarcor™ UltraThin™ Glass Polarizer, 1060 nm Nominal Wavelength;2.41;58.6;0.210
Corning Polarcor™ UltraThin™ Glass Polarizer, 1310 nm Nominal Wavelength;2.41;58.6;0.210
Corning Polarcor™ UltraThin™ Glass Polarizer, 1550 nm Nominal Wavelength;2.41;58.6;0.210
Corning Lotus™ NXT Display Glass;2.59;83.0;0.230
Corning Astra™ Alkaline Earth Boro-Aluminosilicate Display Glass;2.52;81.0;0.230
Corning Eagle XG Slim Display Glass;2.38;73.6;0.230
Corning Willow Flexible Display Glass;2.30 - 2.50;70.0 - 80.0;0.200 - 0.250
Diamond, Natural;3.51 - 3.52;700 - 1200;0.100 - 0.290
Diamond, Synthetic;3.20 - 3.52;800 - 925;0.200
Diamond, Polycrystalline;3.00 - 4.00;749 - 953;0.0700 - 0.200
Ferro Aluminum Oxide P87;3.48;248;0.200
Ferro Aluminum Oxide P890;3.57;293;0.210
Ferro Aluminum Oxide P3640;3.67;276;0.210
Ferro Aluminum Oxide P3142;3.70;318;0.210
Ferro Aluminum Oxide P96;3.75;310;0.250
Ferro Zirmonite 200, ZTA;4.48;278;0.220
E-Glass Fiber, Generic;2.54 - 2.60;72.4;0.200
S-2 Glass Fiber;2.46;86.9;0.230
S-Glass Fiber, Generic;2.48 - 2.49;85.5 - 86.9;0.220
AGY ZenTron S-2 Generic S-Glass Fiber;2.46;86.9;0.220
AGY VeTron Glass Fiber;2.50;86.0;0.220
Goodfellow Titanium Diboride, TiB2;4.50;520 - 570;0.180 - 0.200
CoorsTek Mullite, S2;2.80;150;0.250
Mateck Cesium Iodide, CsI;4.51;2.00;0.214
Mateck Calcium Fluoride (CaF2);3.18;89.9 - 146;0.216
Mateck Glass (BK7 Schott or analogous);2.51;81.0;0.206
Mateck Sodium Chloride (NaCl);2.17;32.7 - 43.7;0.203
Mateck Zero Expansion Glass - ZERODUR;2.53;91.0;0.240
Materion Durox 997 99.7% Al2O3;3.90;375;0.220
Materion Durox AL 99.8% Al2O3;3.94;375;0.220
Materion Durox UHP 99.9% Al2O3;3.95;375;0.220
Microplasmic Anodizing [Ceramic Coating] for Aluminum, Magnesium, Titanium, Zirconium & Composites;3.80;277;0.210
Morgan Advanced Ceramics AN 985 Mac-AN 985W Technical Ceramic;3.30;310;0.210
Morgan Advanced Ceramics ZTA Mac-ZTAA20W Technical Ceramic;4.32;350;0.240
Morgan Advanced Ceramics Sintox™ FA Ballistic Mac-A950R Technical Ceramic;3.74;320;0.230
Morgan Advanced Ceramics Sintox™CL Mac-A986R Technical Ceramic;3.89;380;0.250
Piezo Kinetics PKI 556 Lead Zirconate Titanate Piezoelectric;7.80;58.0;0.220
Piezo Kinetics PKI 804 Navy Type III Lead Zirconate Titanate Piezoelectric;7.70;73.0;0.250
Schott N-FK5 Glass;2.45;62.0;0.232
Schott N-PSK3 Glass;2.91;84.0;0.226
Schott N-BK7 Glass;2.51;82.0;0.206
Schott N-BK10 Glass;2.39;71.0;0.203
Schott K7 Glass;2.53;69.0;0.214
Schott N-K5 Glass;2.59;71.0;0.224
Schott N-ZK7 Glass;2.49;70.0;0.214
Schott N-BAK2 Glass;2.86;71.0;0.233
Schott N-BAK4 Glass;3.05;77.0;0.240
Schott N-SK11 Glass;3.08;79.0;0.239
Schott P-SK57 Glass;3.01;93.0;0.249
Schott N-KF9 Glass;2.50;66.0;0.225
Schott N-BALF4 Glass;3.11;77.0;0.245
Schott N-BALF5 Glass;2.61;81.0;0.214
Schott LLF1 Glass;2.94;60.0;0.208
Schott N-BAF4 Glass;2.89;85.0;0.231
Schott N-BAF52 Glass;3.05;86.0;0.237
Schott LF5 Glass;3.22;59.0;0.223
Schott F2 Glass;3.60;57.0;0.220
Schott F2HT Glass;3.60;57.0;0.220
Schott F5 Glass;3.47;58.0;0.220
Schott N-F2 Glass;2.65;82.0;0.228
Schott N-BASF2 Glass;3.15;84.0;0.247
Schott N-SF1 Glass;3.03;90.0;0.250
Schott N-SF2 Glass;2.72;86.0;0.231
Schott N-SF5 Glass;2.86;87.0;0.237
Schott N-SF8 Glass;2.90;88.0;0.245
Schott N-SF15 Glass;2.92;90.0;0.243
Schott P-SF67 Glass;4.24;90.0;0.248
Schott SF1 Glass;4.46;56.0;0.232
Schott SF2 Glass;3.86;55.0;0.227
Schott SF4 Glass;4.79;56.0;0.241
Schott SF5 Glass;4.07;56.0;0.233
Schott SF6 Glass;5.18;55.0;0.244
Schott SF6HT Glass;5.18;55.0;0.244
Schott SF10 Glass;4.28;64.0;0.232
Schott SF56A Glass;4.92;57.0;0.239
Schott SF57 Glass;5.51;54.0;0.248
Schott SF57HHT Glass;5.51;54.0;0.248
Schott N-KZFS4 Glass;3.00;78.0;0.241
Schott N-KZFS5 Glass;3.04;89.0;0.243
Schott N-KZFS8 Glass;3.20;103;0.248
712-3 Nextrema Tinted Glass Ceramic/SCHOTT;2.55;92.0;0.250
724-3 Nextrema Transparent Glass Ceramic/SCHOTT;2.54;93.0;0.250
Schott CONTURAX Borosilicate Glass;2.23;63.0;0.200
Schott CONTURAX Pro Borosilicate Glass;2.23;63.0;0.200
Schott DURATAN Borosilicate Glass;2.23;63.0;0.200
Schott DUROBAX clear Neutral Glass Tubing;2.34;73.0;0.200
Schott Glass 8095 Lead Glass;3.01;60.0;0.220
Schott Glass 8240 Alkaline Earth Aluminosilicate Glass;2.67;83.0;0.230
Schott Glass 8241 Alkaline Earth Aluminosilicate Glass;2.67;83.0;0.230
Schott Glass 8245 Borosilicate Glass;2.31;68.0;0.220
Schott Glass 8250 Borosilicate Glass;2.28;64.0;0.210
Schott Glass 8252 Alkaline Earth Aluminosilicate Glass;2.63;81.0;0.240
Schott Glass 8253 Alkaline Earth Aluminosilicate Glass;2.67;83.0;0.230
Schott Glass 8270 Borosilicate Glass;2.27;64.0;0.210
Schott Glass 8271 Borosilicate Glass;2.32;60.0;0.210
Schott Glass 8326 Neutral Glass Tubing;2.45;75.0;0.200
Schott Glass 8337B Borosilicate Glass;2.22;51.0;0.220
Schott Glass 8347 Borosilicate Glass;2.23;63.0;0.200
Schott Glass 8360 Lead-Free Soft Glass;2.66;85.0;0.240
Schott Glass 8405 UV-transmitting Glass;2.51;65.0;0.210
Schott Glass 8487 Borosilicate Glass;2.25;66.0;0.200
Schott Glass 8531 Soft Glass;4.31;52.0;0.240
Schott Glass 8532 Soft Glass;4.46;56.0;0.240
Schott Glass 8650 Sealing Glass;3.57;62.0;0.230
Schott Glass 8651 Sealing Glass;2.91;59.0;0.240
Schott Glass 8652 Sealing Glass;3.18;58.0;0.250
Schott Glass 8687 Borosilicate Glass;2.25;66.0;0.200
Schott Glass 8688 Borosilicate Glass;2.27;64.0;0.200
Schott Glass 8689 Borosilicate Glass;2.27;65.0;0.200
Schott Glass 8800R Glass Tube;2.27;65.0;0.200
Schott KIMAX Borosilicate Glass;2.23;63.0;0.200
Schott AF 45 Thin Borosilicate Glass;2.72;66.0;0.235
Schott BOROFLOAT Borosilicate Float Glass;2.23;63.0;0.200
Schott D 263 Thin Borosilicate Glass;2.51;72.9;0.208
Schott BAFN6 5899485.317, Optical Glass;3.17;77.0;0.234
Schott BK7G18 520636.252, Optical Glass;2.52;82.0;0.205
Schott F2G12 621366.360, Optical Glass;3.60;58.0;0.220
Schott FK3 464658.227, Optical Glass;2.27;46.0;0.243
Schott K5G20 523568.259, Optical Glass;2.59;68.0;0.222
Schott LF5G15 584408.322, Optical Glass;3.22;60.0;0.228
Schott LF5G19 597399.330, Optical Glass;3.30;56.0;0.242
Schott N-BAF3 583466.297, Optical Glass;2.79;82.0;0.226
Schott N-SF19 667331.290, Optical Glass;2.90;88.0;0.231
Schott N-SF64 706302.299, Optical Glass;2.99;88.0;0.245
Schott SF57HT 847238.551, Optical Glass;5.51;54.0;0.248
Schott SFL57 847236.355, Optical Glass;3.55;97.0;0.216
Schott FK5HTi 487705.245, Glass;2.45;62.0;0.232
Schott N-BK7HT 517642.251, Optical Glass;2.51;82.0;0.206
Schott N-BK7HTi 517642.251, Optical Glass;2.51;82.0;0.206
Schott P-BK7 516641.243, Optical Glass;2.43;85.0;0.202
Schott N-BAK4HT 569560.305, Optical Glass;3.05;77.0;0.240
Schott P-SK57Q1 586595.301, Optical Glass;3.01;93.0;0.249
Schott P-SK58A 589612.297, Optical Glass;2.97;97.0;0.245
Schott LLF1HTi 548459.294, Optical Glass;2.94;60.0;0.208
Schott LF5HTi 581409.322, Optical Glass;3.22;59.0;0.223
Schott SF11 785258.474, Optical Glass;4.74;66.0;0.235
Schott SF57HTultra 847238.551, Optical Glass;5.51;54.0;0.248
Schott N-KZFS4HT 613445.300, Optical Glass;3.00;78.0;0.241
Schott S7010N Plassive Glasses Laser Cavity Material;2.83;78.0;0.247
Schott S7005 Plassive Glasses Laser Cavity Material;2.83;78.0;0.247
Schott S7000 Plassive Glasses Laser Cavity Material;2.83;78.0;0.247
Schott APG-1 Phosphate Laser Glass;2.63;70.0;0.238
Schott IRG 22 Infrared Chalcogenide Glass;4.41;21.5;0.209
Schott IRG 23 Infrared Chalcogenide Glass;4.84;22.0;0.237
Schott IRG 24 Infrared Chalcogenide Glass;4.47;20.5;0.209
Schott IOG-1 Phosphate Laser Glass;2.74;61.2;0.240
Schott IOG-10 Phosphate Laser Glass;2.71;71.0;0.240
Schott LG-680 Silicate Laser Glass;2.54;90.1;0.242
Schott ZERODUR Glass Ceramic;2.53;90.3;0.240
Schott ZERODUR K20 Glass Ceramic;2.53;84.7;0.250
Tokuyama Shapal™ SH-15 Sintered Aluminum Nitride;3.33;322;0.240
Tokuyama Shapal™ SH-50 Sintered Aluminum Nitride;3.24;320;0.240
Thermal Transfer Composites PRIMEX™ MCX-693™ Aluminum Silicon Carbide Composite, Reinforced;2.98;255;0.240
Thermal Transfer Composites PRIMEX™ MCX-703™ Aluminum Silicon Carbide Composite, Reinforced;3.00;240;0.230
Thermal Transfer Composites PRIMEX™ MCX724™ Aluminum Silicon Carbide Composite, Reinforced;2.94;235;0.230
Thermal Transfer Composites PRIMEX ULTRA™ MCT-587™ Aluminum Silicon Carbide Composite, Reinforced;3.01;270;0.230
Thermal Transfer Composites PRIMEX ULTRA™ MCT-487™ Aluminum Silicon Carbide Composite, Reinforced;3.10;342;0.230
CoorsTek Zirconia-Toughened Alumina, ZTA;4.05;360;0.230
CoorsTek Yttria Partially Stabilized Zirconia, YTZP, Sintered;6.02;210;0.230
CoorsTek UltraSiC™ SC-30 Direct Sintered Silicon Carbide;3.15;410;0.210
CoorsTek SC-DSLP (SC-50) Liquid Phase Sintered Silicon Carbide;3.18;375;0.210
CoorsTek SC-BNL (SC-42) Loaded Reaction Bonded Silicon Carbide;2.90;150;0.200
CoorsTek Pure SiC™ HR CVD Silicon Carbide, > 99.9995%;3.21;462;0.210
CoorsTek Pure SiC™ LR CVD Silicon Carbide, > 99.9995%;3.21;434;0.210
CoorsTek YTZP Yttria Partially Stabilized Zirconia, Hipped;6.07;210;0.230
Ohara L-BAL42P Low Softening Temperature Optical Glass;3.05;891;0.247
Ohara S-NBH52V Optical Glass;3.01;963;0.246
Ohara S-NBH53V Optical Glass;3.19;1030;0.237
Ohara S-NBH58 Optical Glass;3.33;1050;0.244
Ohara S-NPH 1W Optical Glass;3.29;893;0.250
Ohara Clearceram-Z Ultra Low Expansion Glass Ceramic;2.55;90.0;0.250
Ohara Clearceram-Z HS Ultra Low Expansion Glass Ceramic;2.55;92.0;0.250
Ohara BAL15Y i-Line Optical Glass;2.90;78.3;0.236
Ohara BAL35Y i-Line Optical Glass;3.23;88.1;0.244
Ohara BSL7Y i-Line Optical Glass;2.50;81.1;0.207
Ohara L-BAL42 Low Tg Optical Glass;3.05;89.1;0.247
Ohara L-BAL43 Low Tg Optical Glass;3.05;90.4;0.250
Ohara L-BSL 7 Low Tg Optical Glass;2.38;79.3;0.214
Ohara L-NBH54 Low Tg Optical Glass;3.64;109;0.205
Ohara PBL1Y i-Line Optical Glass;2.95;61.3;0.217
Ohara PBL25Y i-Line Optical Glass;3.23;58.5;0.219
Ohara PBL26Y i-Line Optical Glass;3.10;58.9;0.220
Ohara PBL35Y i-Line Optical Glass;3.27;59.6;0.217
Ohara PBL6Y i-Line Optical Glass;2.79;60.5;0.205
Ohara PBM18Y i-Line Optical Glass;3.37;59.8;0.223
Ohara PBM2Y i-Line Optical Glass;3.61;57.1;0.223
Ohara PBM8Y i-Line Optical Glass;3.36;58.8;0.222
Ohara S-BAH28 Optical Glass;3.67;91.1;0.213
Ohara S-BAL 2 Optical Glass;2.89;72.7;0.245
Ohara S-BAL 3 Optical Glass;2.98;71.9;0.249
Ohara S-BAL11 Optical Glass;3.02;81.9;0.237
Ohara S-BAL14 Optical Glass;2.89;81.1;0.240
Ohara S-BAL35 Optical Glass;3.31;83.2;0.250
Ohara S-BAL41 Optical Glass;2.78;89.0;0.242
Ohara S-BAL42 Optical Glass;3.19;84.7;0.246
Ohara S-BAM 3 Optical Glass;2.75;77.1;0.242
Ohara S-BAM 4 Optical Glass;2.91;76.2;0.244
Ohara S-BSL 7 Optical Glass;2.52;80.0;0.205
Ohara S-FSL 5 Optical Glass;2.46;62.3;0.227
Ohara S-FSL5Y i-Line Optical Glass;2.46;62.2;0.229
Ohara S-FTM16 Optical Glass;2.64;65.3;0.238
Ohara S-LAH88 Optical Glass;4.74;114;0.242
Ohara S-NBH 5 Optical Glass;3.02;90.2;0.248
Ohara S-NBH 8 Optical Glass;3.19;102;0.250
Ohara S-NBH52 Optical Glass;3.09;97.9;0.236
Ohara S-NBH53 Optical Glass;3.28;103;0.236
Ohara S-NBH56 Optical Glass;3.49;107;0.249
Ohara S-NBM51 Optical Glass;2.93;81.7;0.243
Ohara S-NPH 1 Optical Glass;3.29;89.3;0.250
Ohara S-NPH 2 Optical Glass;3.58;99.1;0.249
Ohara S-NPH 3 Optical Glass;3.59;102;0.243
Ohara S-NSL 3 Optical Glass;2.48;70.0;0.217
Ohara S-TIH 1 Optical Glass;3.06;88.4;0.247
Ohara S-TIH10 Optical Glass;3.06;102;0.243
Ohara S-TIH13 Optical Glass;3.10;89.9;0.249
Ohara S-TIH18 Optical Glass;3.07;89.1;0.248
Ohara S-TIL 1 Optical Glass;2.54;70.5;0.222
Ohara S-TIL 2 Optical Glass;2.52;69.9;0.220
Ohara S-TIL25 Optical Glass;2.59;75.3;0.220
Ohara S-TIL26 Optical Glass;2.57;73.9;0.222
Ohara S-TIL27 Optical Glass;2.58;74.9;0.217
Ohara S-TIM 1 Optical Glass;2.71;78.6;0.234
Ohara S-TIM 2 Optical Glass;2.69;77.6;0.230
Ohara S-TIM 3 Optical Glass;2.67;77.9;0.229
Ohara S-TIM 5 Optical Glass;2.63;76.3;0.233
Ohara S-TIM 8 Optical Glass;2.63;75.0;0.231
Ohara S-TIM22 Optical Glass;2.79;79.8;0.238
Ohara S-TIM25 Optical Glass;2.91;84.1;0.236
Ohara S-TIM27 Optical Glass;2.76;79.3;0.236
Ohara S-TIM28 Optical Glass;2.98;85.5;0.242
Ohara S-TIM35 Optical Glass;2.96;87.5;0.238
Ohara S-TIM39 Optical Glass;2.92;81.7;0.246
Zirconia, transformation toughened, magnesia-stabilized;5.75;200;0.220
Overview of materials for Austenitic;7.62 - 9.01;165 - 210;0.220 - 0.333
Overview of materials for Low Carbon Steel;2.85 - 8.08;183 - 213;0.250 - 0.300
Overview of materials for Cast Iron;5.54 - 7.81;62.1 - 240;0.240 - 0.370
Overview of materials for Alloy Cast Iron;5.54 - 7.81;63.0 - 240;0.250 - 0.370
Overview of materials for Ductile Iron;6.64 - 7.42;63.0 - 172;0.250 - 0.370
Overview of materials for Duplex;7.70 - 7.85;190 - 205;0.250 - 0.333
Overview of materials for Gray Cast Iron;6.80 - 7.34;62.1 - 162;0.240 - 0.330
Overview of materials for Martensitic;6.45 - 7.89;77.0 - 310;0.230 - 0.346
Overview of materials for Stainless Steel;0.190 - 9.01;0.236 - 310;0.220 - 0.346
Overview of materials for T 300 Series Stainless Steel;0.190 - 9.01;79.3 - 214;0.240 - 0.340
Overview of materials for T 400 Series Stainless Steel;6.13 - 7.87;199 - 215;0.230 - 0.320
Overview of materials for Aluminum Alloy;0.0160 - 3.63;0.0480 - 342;0.230 - 0.360
Overview of materials for Beryllium Alloy;1.84 - 8.94;110 - 330;0.0700 - 0.330
Overview of materials for Cobalt Alloy;1.12 - 11.9;13.0 - 258;0.226 - 0.320
Overview of materials for Copper Alloy;3.32 - 12.2;0.100 - 250;0.181 - 0.380
Overview of materials for Gold Alloy;7.18 - 19.9;59.1 - 279;0.210 - 0.420
Overview of materials for Refractory Metal;1.52 - 21.0;68.9 - 469;0.200 - 0.380
Overview of materials for Unalloyed/Modified Titanium;4.50 - 4.81;100 - 120;0.210 - 0.370
Overview of materials for Tungsten Alloy;2.74 - 19.7;220 - 430;0.200 - 0.320
Aluminum - SiC Metal Matrix Composite;2.60 - 3.10;100 - 200;0.220 - 0.290
Copper-Nickel, Chromium Bearing, UNS C72200;8.94;135;0.230
ASTM A897/A897M-06 Grade 750 (110-70-11) Austempered Ductile Iron;7.10;163 - 170;0.250
Austempered Ductile Iron 125-80-10 (Obsolete with ASTM A897/A897M-06);7.10;163 - 170;0.250
ASTM A897/A897M-06 Grade 1 (130-90-09) Austempered Ductile Iron;7.09;163 - 170;0.250
ASTM A897 Grade 2 (150-100-07 or 150-110-7) Austempered Ductile Iron;7.09;160 - 168;0.250
ASTM A897 Grade 3 (175-125-04) Austempered Ductile Iron;7.08;158 - 167;0.250
ASTM A897 Grade 4 (200-155-01 or 200-155-02) Austempered Ductile Iron;7.07;156 - 165;0.250
ASTM A897 Grade 5 (230-185-00 or 230-185-01) Austempered Ductile Iron;7.06;155 - 163;0.250
302 Stainless Steel, annealed strip;7.86;193;0.250
302 Stainless Steel, 25% hardened strip;7.86;193;0.250
302 Stainless Steel, annealed bar;7.86;193;0.250
302 Stainless Steel, after cold work;7.86;193;0.250
302 Stainless Steel, 0% cold reduction;7.86;193;0.250
302 Stainless Steel, 10% cold reduction;7.86;193;0.250
302 Stainless Steel, 20% cold reduction;7.86;193;0.250
302 Stainless Steel, 30% cold reduction;7.86;193;0.250
302 Stainless Steel, 40% cold reduction;7.86;193;0.250
302 Stainless Steel, 50% cold reduction;7.86;193;0.250
302 Stainless Steel, 60% cold reduction;7.86;193;0.250
302 Stainless Steel, weld vs. annealed impact properties;7.86;193;0.250
303 Stainless Steel, annealed;8.00;193;0.250
303 Stainless Steel, annealed bar;8.00;193;0.250
303 Stainless Steel, cold drawn bar;8.00;193;0.250
303 Stainless Steel, Cold worked wire;8.00;193;0.250
303 SE Stainless Steel, annealed;8.00;193;0.250
303 SE Stainless Steel, annealed, bar;8.00;193;0.250
303 SE Stainless Steel, cold drawn, bar;8.00;193;0.250
420 Stainless Steel;7.80;200;0.240
420 Stainless Steel, annealed strip;7.80;200;0.240
420 Stainless Steel, annealed wire;7.80;200;0.240
420 Stainless Steel, soft bright tempered;7.80;200;0.240
420 Stainless Steel, annealed bar;7.80;200;0.240
420 Stainless Steel, annealed and cold drawn bar;7.80;200;0.240
420 Stainless Steel, hardened and tempered bar;7.80;200;0.240
44 LN Duplex Stainless Steel (UNS S31200);7.80;192 - 200;0.250 - 0.290
7-Mo Plus Duplex Stainless Steel (UNS S32950);7.80;192 - 200;0.250 - 0.290
DP-3 Duplex Stainless Steel (UNS S31260);7.80;192 - 200;0.250 - 0.290
Cronifer 18-15 LCSi Austenitic Stainless Steel Annealed Plate, Sheet, Strip, UNS S30600;7.70;200;0.220
Steels, General Properties;7.80 - 8.00;200;0.250
ASTM A283 Steel, grade A;7.80;200;0.250
AK Steel 301 Austenitic Stainless steel;7.88;193;0.240
AK Steel 304 Austenitic Stainless steel;8.03;193;0.240
AK Steel 304L Austenitic Stainless steel;8.03;193;0.240
AK Steel 316 Austenitic Stainless steel;7.99;193;0.250
AK Steel 316L Austenitic Stainless steel;7.99;193;0.250
AK Steel 321 Austenitic Stainless steel;9.01;193;0.240
IBC Advanced Alloys Beralcast 191 Beryllium-Aluminum Alloy;2.16;202;0.200
IBC Advanced Alloys Beralcast 363 Beryllium-Aluminum Alloy;2.16;202;0.200
Carpenter Super Invar 32-5;8.14;145;0.230
Carpenter Micro-Melt HS-30 Alloy;8.23;207;0.250
Crucible Steel 422 Stainless Steel;7.78;205;0.230
Elgiloy Co-Cr-Ni Alloy, Strip;8.30;190;0.226
Elgiloy Co-Cr-Ni Alloy, Strip, Heat Treated;8.30;190;0.226
Elgiloy Co-Cr-Ni Alloy, Strip, 10% Cold Reduction;8.30;190;0.226
Elgiloy Co-Cr-Ni Alloy, Strip, 10% Cold Reduction, Heat Treated;8.30;190;0.226
Elgiloy Co-Cr-Ni Alloy, Strip, 20% Cold Reduction;8.30;190;0.226
Elgiloy Co-Cr-Ni Alloy, Strip, 20% Cold Reduction, Heat Treated;8.30;190;0.226
Elgiloy Co-Cr-Ni Alloy, Strip, 30% Cold Reduction;8.30;190;0.226
Elgiloy Co-Cr-Ni Alloy, Strip, 30% Cold Reduction, Heat Treated;8.30;190;0.226
Elgiloy Co-Cr-Ni Alloy, Strip, 40% Cold Reduction;8.30;190;0.226
Elgiloy Co-Cr-Ni Alloy, Strip, 40% Cold Reduction, Heat Treated;8.30;190;0.226
Elgiloy Co-Cr-Ni Alloy, Strip, 50% Cold Reduction;8.30;190;0.226
Elgiloy Co-Cr-Ni Alloy, Strip, 50% Cold Reduction, Heat Treated;8.30;190;0.226
Elgiloy Co-Cr-Ni Alloy, Strip, 65% Cold Reduction;8.30;190;0.226
Elgiloy Co-Cr-Ni Alloy, Strip, 65% Cold Reduction, Heat Treated;8.30;190;0.226
Elgiloy Co-Cr-Ni Alloy, Strip, 85% Cold Reduction;8.30;190;0.226
Elgiloy Co-Cr-Ni Alloy, Strip, 85% Cold Reduction, Heat Treated;8.30;190;0.226
Elgiloy Co-Cr-Ni Alloy, Wire;8.30;190;0.226
Elgiloy Co-Cr-Ni Alloy, Wire, Heat Treated;8.30;190;0.226
Elgiloy Co-Cr-Ni Alloy, Wire, 10% Cold Reduction;8.30;186;0.226
Elgiloy Co-Cr-Ni Alloy, Wire, 10% Cold Reduction, Heat Treated;8.30;186;0.226
Elgiloy Co-Cr-Ni Alloy, Wire, 20% Cold Reduction;8.30;184;0.226
Elgiloy Co-Cr-Ni Alloy, Wire, 20% Cold Reduction, Heat Treated;8.30;189;0.226
Elgiloy Co-Cr-Ni Alloy, Wire, 30% Cold Reduction;8.30;177;0.226
Elgiloy Co-Cr-Ni Alloy, Wire, 30% Cold Reduction, Heat Treated;8.30;194;0.226
Elgiloy Co-Cr-Ni Alloy, Wire, 40% Cold Reduction;8.30;172;0.226
Elgiloy Co-Cr-Ni Alloy, Wire, 40% Cold Reduction, Heat Treated;8.30;194;0.226
Elgiloy Co-Cr-Ni Alloy, Wire, 47% Cold Reduction (Coil Spring Range);8.30;169;0.226
Elgiloy Co-Cr-Ni Alloy, Wire, 47% Cold Reduction (Coil Spring Range), Heat Treated;8.30;194;0.226
Elgiloy Co-Cr-Ni Alloy, Wire, 65% Cold Reduction;8.30;152;0.226
Elgiloy Co-Cr-Ni Alloy, Wire, 65% Cold Reduction, Heat Treated;8.30;194;0.226
Industeel URANUS S1 4 % Si, Austenitic Stainless Steel Resistant to Nitric Acid Solutions;7.70;200;0.220
M Cubed Technologies MMC-S55 Aluminum alloy-55% SiC Metal Matrix Composite;2.96;200;0.250
M Cubed Technologies ASC-701 Aluminum alloy-70% SiC Metal Matrix Composite;3.01;270;0.220
Meehanite GF-20 Flake Graphite Cast Iron;6.80;62.1;0.240
Plansee DENSIMET D170 Tungsten-Nickel-Iron Alloy;16.9 - 17.3;340;0.210
Plansee DENSIMET D176 Tungsten-Nickel-Iron Alloy;17.4 - 18.0;360;0.240
Plansee DENSIMET D185 Tungsten-Nickel-Iron Alloy;18.3 - 18.9;385;0.200
TIMET TIMETAL Code 12 Titanium Alloy (ASTM Grade 12);4.51;103;0.210
Ceramic Process Systems AlSiC-9, 63 vol% SiC;3.01;192;0.242
Overview of materials for Epoxy Adhesive;0.137 - 4.80;0.0345 - 59.1;0.0200 - 0.680
Overview of materials for Epoxy/Carbon Fiber Composite;1.15 - 2.25;2.62 - 520;0.0200 - 0.960
Overview of materials for Nylon 6, 50% Glass Fiber Filled;1.46 - 1.80;3.80 - 30.1;0.170 - 0.380
Overview of materials for Phenolic, Novolac, Glass Filled;1.50 - 2.47;9.30 - 27.1;0.250 - 0.340
Overview of materials for Polyimide;0.00545 - 1.88;0.107 - 46.9;0.250 - 0.410
Overview of materials for Polystyrene, Molded, Unreinforced;0.0130 - 1.18;0.303 - 3.55;0.220
Sumitomo Bakelite Durez 31735 Phenolic, Compression Grade;1.43;6.90;0.240
Arlon Electronic Materials EP2 Enhanced Polyimide Laminate and Prepreg;1.60;27.6;0.190 - 0.210
Rogers Arlon CLTE-XT High Precision Ceramic PTFE;2.02;1.79;0.230
Arlon Electronic Materials 45N Multifunctional Epoxy Laminate and Prepreg;1.85;19.3;0.200
Arlon Electronic Materials 45NK Woven Kevlar Reinforced Laminate and Prepreg;1.50;27.6;0.200
Rogers Arlon GenClad™ 280 Low Loss Thermoset Bond-Ply;1.35;4.62;0.250
Hexion Bakelite PF 1110 Phenolic Molding Compound;2.05;26.0 - 26.1;0.250
Styrolution Polystyrol 143 E GR 2 PS;1.04;3.30;0.220
Styrolution Polystyrol 143 E GR 21 PS;1.04;3.30;0.220
Styrolution Polystyrol 145 D PS;1.05;3.30;0.220
CIP Composites 100 Series Laminated Polymer Bearing Material;1.30;3.24;0.231
CRP Technology Windform FR1 Carbon Filled Flame Retardant Composite Polyamide for Additive Manufacturing;1.21;3.32 - 6.89;0.220 - 0.390
CRP Technology Windform RS Carbon Fiber Reinforced Composite for SLS/PBF;1.10;2.66 - 6.64;0.190 - 0.420
DuPont Performance Polymers Hytrel G4074 TPC-ET;1.18;0.0550;0.250
DuPont Performance Polymers Vespel SCP-50094 Polyimide;1.44;6.49;0.250
ITW Densit Ducorit S8 Grout;2.22 - 2.31;34.9;0.200
Polygon Composites Polylube MRP Versatile high load, low friction composite bearings;1.87;6.69 - 25.6;0.210 - 0.420
Evonik Rohacell 51 S Self-Extinguishing Grade Polymethacrylimide (PMI) Foam;0.0521;0.0500;0.250
Evonik Rohacell 71 WF High Heat Grade Polymethacrylimide (PMI) Foam;0.0750;0.105;0.250
Evonik Rohacell 71 XT Extended Temperature Grade Polymethacrylimide (PMI) Foam;0.0750;0.105;0.250
BASF Elastollan 1185A Polyether Type Polyurethane Elastomer;1.12;0.0250;0.250
Specialty Materials 5521 Boron Epoxy Prepreg Tape;2.00;195;0.210
Specialty Materials 5505 Boron Epoxy Prepreg Tape;2.00;195;0.210
