Name;Density (g/cc);E-Modul (GPa);Class
Saint-Gobain Quartzel Fused Quartz Textiles;2.20;78.0;Ceramic
Corning 7056 Alkali Borosilicate Crushed/Powdered Glass;2.29;62.8;Ceramic
Corning HPFS 7979 IR Grade High Purity Fused Silica;2.20;73.0;Ceramic
Corning HPFS 7980 Standard Grade High Purity Fused Silica;2.20;73.0;Ceramic
Corning HPFS 7980 KrF High Purity Fused Silica;2.20;73.0;Ceramic
Corning HPFS 7980 ArF High Purity Fused Silica;2.20;73.0;Ceramic
Corning HPFS 7980 Mirror Grade High Purity Fused Silica;2.20;73.0;Ceramic
Corning HPFS 7980 Industrial Grade High Purity Fused Silica;2.20;73.0;Ceramic
Corning HPFS 8655 ArF Grade High Purity Fused Silica;2.20;73.0;Ceramic
Corning 9754 Clear Germanate IR Transmitting Glass;3.51;84.0;Ceramic
Corning Gorilla Glass 3 Touch Screen Glass with NDR;2.39;69.3;Ceramic
Corning Antimicrobial Gorilla Glass Touch Screen Glass;2.39;69.3;Ceramic
Corning Gorilla Glass 5 Display Glass;2.43;76.7;Ceramic
Corning Gorilla Glass 6 Display Glass;2.40;77.0;Ceramic
Corning Gorilla Glass Victus™ Display Glass;2.40;77.0;Ceramic
Corning Large Cover Gorilla Glass Touch Screen Glass;2.44;71.7;Ceramic
Corning Polarcor™ Glass Polarizer, 633 nm Nominal Wavelength;2.41;58.6;Ceramic
Corning Polarcor™ Glass Polarizer, 800 nm Nominal Wavelength;2.41;58.6;Ceramic
Corning Polarcor™ Glass Polarizer, 900 nm Nominal Wavelength;2.41;58.6;Ceramic
Corning Polarcor™ Glass Polarizer, 1060 nm Nominal Wavelength;2.41;58.6;Ceramic
Corning Polarcor™ Glass Polarizer, 1310 nm Nominal Wavelength;2.41;58.6;Ceramic
Corning Polarcor™ Glass Polarizer, 1480 nm Nominal Wavelength;2.41;58.6;Ceramic
Corning Polarcor™ Glass Polarizer, 1550 nm Nominal Wavelength;2.41;58.6;Ceramic
Corning Polarcor™ Glass Polarizer, 2100 nm Nominal Wavelength;2.41;58.6;Ceramic
Corning Polarcor™ WIDE Band™ Glass Polarizer, 600 - 1100 nm Nominal Wavelength;2.41;58.6;Ceramic
Corning Polarcor™ WIDE Band™ Glass Polarizer, 1275 - 1635 nm Nominal Wavelength;2.41;58.6;Ceramic
Corning Polarcor™ UltraThin™ Glass Polarizer, 1060 nm Nominal Wavelength;2.41;58.6;Ceramic
Corning Polarcor™ UltraThin™ Glass Polarizer, 1310 nm Nominal Wavelength;2.41;58.6;Ceramic
Corning Polarcor™ UltraThin™ Glass Polarizer, 1550 nm Nominal Wavelength;2.41;58.6;Ceramic
Corning TSG Titania Silicate Low Expansion Glass;2.21;67.6;Ceramic
Corning ULE 7972 Ultra Low Expansion Glass;2.21;67.6;Ceramic
Corning ULE 7973 Premium Grade Ultra Low Expansion Glass;2.21;67.6;Ceramic
Corning ULE 7973 EUV Premium Grade Ultra Low Expansion Glass;2.21;67.6;Ceramic
Corning ULE 7973 EUV Mask A Grade Ultra Low Expansion Glass;2.21;67.6;Ceramic
Corning ULE 7973 EUV Standard Grade Ultra Low Expansion Glass;2.21;67.6;Ceramic
Corning ULE 7973 Mirror Grade Ultra Low Expansion Glass;2.21;67.6;Ceramic
Corning ULE 7973 Standard Grade Ultra Low Expansion Glass;2.21;67.6;Ceramic
Corning ULE 7973 Tooling Grade Ultra Low Expansion Glass;2.21;67.6;Ceramic
Corning Iris™ Display Glass;2.40;68.0;Ceramic
Corning Lotus™ NXT Display Glass;2.59;83.0;Ceramic
Corning Astra™ Alkaline Earth Boro-Aluminosilicate Display Glass;2.52;81.0;Ceramic
Corning Eagle XG Slim Display Glass;2.38;73.6;Ceramic
Corning Willow Flexible Display Glass;2.30 - 2.50;70.0 - 80.0;Ceramic
Goodfellow Vycor 7913 Glass;2.18;65.0 - 75.0;Ceramic
Schott AF 45 Thin Borosilicate Glass;2.72;66.0;Ceramic
Schott BOROFLOAT Borosilicate Float Glass;2.23;63.0;Ceramic
Schott D 263 Thin Borosilicate Glass;2.51;72.9;Ceramic
Schott BAFN6 5899485.317, Optical Glass;3.17;77.0;Ceramic
Schott BK7G18 520636.252, Optical Glass;2.52;82.0;Ceramic
Schott F2G12 621366.360, Optical Glass;3.60;58.0;Ceramic
Schott FK3 464658.227, Optical Glass;2.27;46.0;Ceramic
Schott K5G20 523568.259, Optical Glass;2.59;68.0;Ceramic
Schott LAK9G15 691548.353, Optical Glass;3.53;108;Ceramic
Schott LF5G15 584408.322, Optical Glass;3.22;60.0;Ceramic
Schott LF5G19 597399.330, Optical Glass;3.30;56.0;Ceramic
Schott N-BAF3 583466.297, Optical Glass;2.79;82.0;Ceramic
Schott N-LAF3 717480.414, Optical Glass;4.14;95.0;Ceramic
Schott N-PSK53 620635.360, Optical Glass;3.60;78.0;Ceramic
Schott N-SF19 667331.290, Optical Glass;2.90;88.0;Ceramic
Schott N-SF56 785261.328, Optical Glass;3.28;91.0;Ceramic
Schott N-SF64 706302.299, Optical Glass;2.99;88.0;Ceramic
Schott N-SK10 623570.364, Optical Glass;3.64;81.0;Ceramic
Schott N-SK15 623580.362, Optical Glass;3.62;84.0;Ceramic
Schott SF57HT 847238.551, Optical Glass;5.51;54.0;Ceramic
Schott SFL6 805254.337, Optical Glass;3.37;93.0;Ceramic
Schott SFL57 847236.355, Optical Glass;3.55;97.0;Ceramic
Schott FK5HTi 487705.245, Glass;2.45;62.0;Ceramic
Schott N-FK58 456909.365, Optical Glass;3.65;70.0;Ceramic
Schott N-BK7HT 517642.251, Optical Glass;2.51;82.0;Ceramic
Schott N-BK7HTi 517642.251, Optical Glass;2.51;82.0;Ceramic
Schott P-BK7 516641.243, Optical Glass;2.43;85.0;Ceramic
Schott N-BAK4HT 569560.305, Optical Glass;3.05;77.0;Ceramic
Schott N-SK2HT 607567.355, Optical Glass;3.55;78.0;Ceramic
Schott P-SK57Q1 586595.301, Optical Glass;3.01;93.0;Ceramic
Schott P-SK58A 589612.297, Optical Glass;2.97;97.0;Ceramic
Schott P-SK60 610579.308, Optical Glass;3.08;99.0;Ceramic
Schott N-LAK33B 755523.422, Optical Glass;4.22;122;Ceramic
Schott P-LAK35 693532.385, Optical Glass;3.85;101;Ceramic
Schott LLF1HTi 548459.294, Optical Glass;2.94;60.0;Ceramic
Schott LF5HTi 581409.322, Optical Glass;3.22;59.0;Ceramic
Schott P-LAF37 755457.399, Optical Glass;3.99;115;Ceramic
Schott LASF35 022291.541, Optical Glass;5.41;132;Ceramic
Schott N-LASF9HT 850322.441, Optical Glass;4.41;109;Ceramic
Schott N-LASF45HT 801350.363, Optical Glass;3.63;116;Ceramic
Schott N-LASF46B 904313.451, Optical Glass;4.51;121;Ceramic
Schott P-LASF50 809405.454, Optical Glass;4.54;119;Ceramic
Schott P-LASF51 8104909.458, Optical Glass;4.58;119;Ceramic
Schott N-SF6HTultra 805254.337, Optical Glass;3.37;93.0;Ceramic
Schott N-SF57HTultra 847238.353, Optical Glass;3.53;96.0;Ceramic
Schott P-SF68 005210.619, Optical Glass;6.19;79.0;Ceramic
Schott P-SF69 723292.293, Optical Glass;2.93;96.0;Ceramic
Schott SF11 785258.474, Optical Glass;4.74;66.0;Ceramic
Schott SF57HTultra 847238.551, Optical Glass;5.51;54.0;Ceramic
Schott N-KZFS11 638424.320, Optical Glass;3.20;79.0;Ceramic
Schott N-KZFS4HT 613445.300, Optical Glass;3.00;78.0;Ceramic
Schott S7010N Plassive Glasses Laser Cavity Material;2.83;78.0;Ceramic
Schott S7005 Plassive Glasses Laser Cavity Material;2.83;78.0;Ceramic
Schott S7000 Plassive Glasses Laser Cavity Material;2.83;78.0;Ceramic
Schott IRG 22 Infrared Chalcogenide Glass;4.41;21.5;Ceramic
Schott IRG 23 Infrared Chalcogenide Glass;4.84;22.0;Ceramic
Schott IRG 24 Infrared Chalcogenide Glass;4.47;20.5;Ceramic
Schott IRG 25 Infrared Chalcogenide Glass;4.66;22.1;Ceramic
Schott IRG 26 Infrared Chalcogenide Glass;4.63;18.3;Ceramic
Schott IOG-1 Phosphate Laser Glass;2.74;61.2;Ceramic
Schott IOG-2 Phosphate Laser Glass;2.72;54.0;Ceramic
Schott IOG-10 Phosphate Laser Glass;2.71;71.0;Ceramic
Schott LG-680 Silicate Laser Glass;2.54;90.1;Ceramic
Schott LG-750 Phosphate Laser Glass;2.83;50.1;Ceramic
Schott LG-760 Phosphate Laser Glass;2.60;53.7;Ceramic
Schott LG-770 Phosphate Laser Glass;2.59;47.3;Ceramic
Schott LG-940 Phosphate Laser Glass;3.04;57.6;Ceramic
Schott D 263 T eco Ultra-Thin Glass;2.51;72.9;Ceramic
Schott AF 32 eco Ultra-Thin Glass;2.43;74.8;Ceramic
Schott ZERODUR Glass Ceramic;2.53;90.3;Ceramic
Schott ZERODUR K20 Glass Ceramic;2.53;84.7;Ceramic
Ohara L-BAL35P Low Softening Temperature Optical Glass;2.82;1010;Ceramic
Ohara L-BAL42P Low Softening Temperature Optical Glass;3.05;891;Ceramic
Ohara L-LAH94 Low Softening Temperature Optical Glass;4.89;1120;Ceramic
Ohara L-LAL15 Low Softening Temperature Optical Glass;3.66;1100;Ceramic
Ohara L-TIM28P Low Softening Temperature Optical Glass;2.88;845;Ceramic
Ohara S-FPM 2 Optical Glass;4.17;757;Ceramic
Ohara S-FPM 3 Optical Glass;3.64;806;Ceramic
Ohara S-FPM 4 Optical Glass;3.76;747;Ceramic
Ohara S-FPM 5 Optical Glass;3.74;769;Ceramic
Ohara S-LAH52Q Optical Glass;4.47;1100;Ceramic
Ohara S-LAH53V Optical Glass;4.41;1140;Ceramic
Ohara S-LAH55VS Optical Glass;4.58;1220;Ceramic
Ohara S-LAH60MQ Optical Glass;4.71;953;Ceramic
Ohara S-LAH60V Optical Glass;4.43;1110;Ceramic
Ohara S-LAH63Q Optical Glass;4.45;1030;Ceramic
Ohara S-LAH65VS Optical Glass;4.46;1220;Ceramic
Ohara S-LAH93 Optical Glass;4.83;1250;Ceramic
Ohara S-LAH95 Optical Glass;4.64;1180;Ceramic
Ohara S-LAH96 Optical Glass;4.54;1190;Ceramic
Ohara S-LAH97 Optical Glass;4.17;1210;Ceramic
Ohara S-LAH98 Optical Glass;4.94;1290;Ceramic
Ohara S-LAL 7Q Optical Glass;3.24;1110;Ceramic
Ohara S-LAL12Q Optical Glass;3.59;1070;Ceramic
Ohara S-LAL19 Optical Glass;3.98;1200;Ceramic
Ohara S-LAL20 Optical Glass;4.38;787;Ceramic
Ohara S-LAL21 Optical Glass;3.85;1130;Ceramic
Ohara S-LAL54Q Optical Glass;3.36;1020;Ceramic
Ohara S-LAM73 Optical Glass;4.45;868;Ceramic
Ohara S-NBH52V Optical Glass;3.01;963;Ceramic
Ohara S-NBH53V Optical Glass;3.19;1030;Ceramic
Ohara S-NBH58 Optical Glass;3.33;1050;Ceramic
Ohara S-NPH 1W Optical Glass;3.29;893;Ceramic
Ohara S-NPH 7 Optical Glass;3.30;753;Ceramic
Ohara S-PHM52Q Optical Glass;3.51;840;Ceramic
Ohara S-TIH57 Optical Glass;4.20;1170;Ceramic
Ohara BAL15Y i-Line Optical Glass;2.90;78.3;Ceramic
Ohara BAL35Y i-Line Optical Glass;3.23;88.1;Ceramic
Ohara BSL7Y i-Line Optical Glass;2.50;81.1;Ceramic
Ohara BSM51Y i-Line Optical Glass;3.36;90.1;Ceramic
Ohara L-BAL35 Low Tg Optical Glass;2.82;101;Ceramic
Ohara L-BAL42 Low Tg Optical Glass;3.05;89.1;Ceramic
Ohara L-BAL43 Low Tg Optical Glass;3.05;90.4;Ceramic
Ohara L-BBH1 Low Tg Optical Glass;6.57;68.8;Ceramic
Ohara L-BBH2 Low Tg Optical Glass;6.74;75.0;Ceramic
Ohara L-BSL 7 Low Tg Optical Glass;2.38;79.3;Ceramic
Ohara L-LAH53 Low Tg Optical Glass;4.49;115;Ceramic
Ohara L-LAH81 Low Tg Optical Glass;4.53;113;Ceramic
Ohara L-LAH83 Low Tg Optical Glass;5.29;127;Ceramic
Ohara L-LAH84 Low Tg Optical Glass;4.62;112;Ceramic
Ohara L-LAH85 Low Tg Optical Glass;5.09;126;Ceramic
Ohara L-LAH86 Low Tg Optical Glass;4.90;109;Ceramic
Ohara L-LAH87 Low Tg Optical Glass;4.34;115;Ceramic
Ohara L-LAH90 Low Tg Optical Glass;4.65;115;Ceramic
Ohara L-LAH91 Low Tg Optical Glass;4.29;114;Ceramic
Ohara L-LAL12 Low Tg Optical Glass;3.48;110;Ceramic
Ohara L-LAL13 Low Tg Optical Glass;3.69;108;Ceramic
Ohara L-LAM60 Low Tg Optical Glass;4.20;115;Ceramic
Ohara L-LAM69 Low Tg Optical Glass;3.24;113;Ceramic
Ohara L-LAM72 Low Tg Optical Glass;3.89;118;Ceramic
Ohara L-NBH54 Low Tg Optical Glass;3.64;109;Ceramic
Ohara L-PHL1 Low Tg Optical Glass;3.18;68.9;Ceramic
Ohara L-PHL2 Low Tg Optical Glass;3.03;64.5;Ceramic
Ohara L-TIM28 Low Tg Optical Glass;2.88;84.5;Ceramic
Ohara PBL1Y i-Line Optical Glass;2.95;61.3;Ceramic
Ohara PBL25Y i-Line Optical Glass;3.23;58.5;Ceramic
Ohara PBL26Y i-Line Optical Glass;3.10;58.9;Ceramic
Ohara PBL35Y i-Line Optical Glass;3.27;59.6;Ceramic
Ohara PBL6Y i-Line Optical Glass;2.79;60.5;Ceramic
Ohara PBM18Y i-Line Optical Glass;3.37;59.8;Ceramic
Ohara PBM2Y i-Line Optical Glass;3.61;57.1;Ceramic
Ohara PBM8Y i-Line Optical Glass;3.36;58.8;Ceramic
Ohara S-BAH10 Optical Glass;3.48;96.2;Ceramic
Ohara S-BAH11 Optical Glass;3.59;92.9;Ceramic
Ohara S-BAH27 Optical Glass;3.67;93.6;Ceramic
Ohara S-BAH28 Optical Glass;3.67;91.1;Ceramic
Ohara S-BAH32 Optical Glass;3.26;90.4;Ceramic
Ohara S-BAL 2 Optical Glass;2.89;72.7;Ceramic
Ohara S-BAL 3 Optical Glass;2.98;71.9;Ceramic
Ohara S-BAL11 Optical Glass;3.02;81.9;Ceramic
Ohara S-BAL12 Optical Glass;2.75;71.0;Ceramic
Ohara S-BAL14 Optical Glass;2.89;81.1;Ceramic
Ohara S-BAL35 Optical Glass;3.31;83.2;Ceramic
Ohara S-BAL41 Optical Glass;2.78;89.0;Ceramic
Ohara S-BAL42 Optical Glass;3.19;84.7;Ceramic
Ohara S-BAM 3 Optical Glass;2.75;77.1;Ceramic
Ohara S-BAM 4 Optical Glass;2.91;76.2;Ceramic
Ohara S-BAM12 Optical Glass;3.18;90.4;Ceramic
Ohara S-BSL 7 Optical Glass;2.52;80.0;Ceramic
Ohara S-BSM 2 Optical Glass;3.53;78.0;Ceramic
Ohara S-BSM 4 Optical Glass;3.57;81.6;Ceramic
Ohara S-BSM 9 Optical Glass;3.22;86.5;Ceramic
Ohara S-BSM10 Optical Glass;3.60;83.5;Ceramic
Ohara S-BSM14 Optical Glass;3.43;84.9;Ceramic
Ohara S-BSM15 Optical Glass;3.60;85.4;Ceramic
Ohara S-BSM16 Optical Glass;3.59;87.8;Ceramic
Ohara S-BSM18 Optical Glass;3.69;88.5;Ceramic
Ohara S-BSM22 Optical Glass;3.24;87.4;Ceramic
Ohara S-BSM25 Optical Glass;3.50;95.1;Ceramic
Ohara S-BSM28 Optical Glass;3.23;85.3;Ceramic
Ohara S-BSM71 Optical Glass;3.74;86.2;Ceramic
Ohara S-BSM81 Optical Glass;3.06;106;Ceramic
Ohara S-FPL51 Optical Glass;3.62;72.7;Ceramic
Ohara S-FPL51Y i-Line Optical Glass;3.66;71.6;Ceramic
Ohara S-FPL53 Optical Glass;3.62;69.1;Ceramic
Ohara S-FPL55 Optical Glass;3.59;69.8;Ceramic
Ohara S-FPM2 Optical Glass;4.17;75.7;Ceramic
Ohara S-FPM3 Optical Glass;3.64;80.6;Ceramic
Ohara S-FSL 5 Optical Glass;2.46;62.3;Ceramic
Ohara S-FSL5Y i-Line Optical Glass;2.46;62.2;Ceramic
Ohara S-FTM16 Optical Glass;2.64;65.3;Ceramic
Ohara S-LAH51 Optical Glass;4.40;113;Ceramic
Ohara S-LAH52 Optical Glass;4.41;112;Ceramic
Ohara S-LAH53 Optical Glass;4.43;113;Ceramic
Ohara S-LAH55V Optical Glass;4.73;118;Ceramic
Ohara S-LAH58 Optical Glass;5.52;127;Ceramic
Ohara S-LAH59 Optical Glass;5.07;125;Ceramic
Ohara S-LAH60 Optical Glass;4.43;125;Ceramic
Ohara S-LAH63 Optical Glass;4.34;112;Ceramic
Ohara S-LAH64 Optical Glass;4.30;122;Ceramic
Ohara S-LAH65V Optical Glass;4.72;122;Ceramic
Ohara S-LAH66 Optical Glass;4.23;122;Ceramic
Ohara S-LAH71 Optical Glass;4.36;110;Ceramic
Ohara S-LAH79 Optical Glass;5.23;126;Ceramic
Ohara S-LAH88 Optical Glass;4.74;114;Ceramic
Ohara S-LAH89 Optical Glass;4.70;121;Ceramic
Ohara S-LAH92 Optical Glass;4.87;123;Ceramic
Ohara S-LAL 7 Optical Glass;3.73;95.8;Ceramic
Ohara S-LAL 8 Optical Glass;3.79;114;Ceramic
Ohara S-LAL 9 Optical Glass;3.63;108;Ceramic
Ohara S-LAL10 Optical Glass;3.86;106;Ceramic
Ohara S-LAL12 Optical Glass;4.01;91.0;Ceramic
Ohara S-LAL13 Optical Glass;3.60;107;Ceramic
Ohara S-LAL14 Optical Glass;3.70;112;Ceramic
Ohara S-LAL18 Optical Glass;4.18;120;Ceramic
Ohara S-LAL54 Optical Glass;3.82;87.7;Ceramic
Ohara S-LAL56 Optical Glass;3.85;91.1;Ceramic
Ohara S-LAL58 Optical Glass;4.03;92.8;Ceramic
Ohara S-LAL59 Optical Glass;4.04;114;Ceramic
Ohara S-LAL61 Optical Glass;4.04;119;Ceramic
Ohara S-LAM 2 Optical Glass;4.32;93.5;Ceramic
Ohara S-LAM 3 Optical Glass;4.25;86.8;Ceramic
Ohara S-LAM 7 Optical Glass;3.81;97.0;Ceramic
Ohara S-LAM51 Optical Glass;3.79;101;Ceramic
Ohara S-LAM52 Optical Glass;3.95;95.7;Ceramic
Ohara S-LAM54 Optical Glass;4.08;117;Ceramic
Ohara S-LAM55 Optical Glass;4.22;96.7;Ceramic
Ohara S-LAM58 Optical Glass;4.00;91.9;Ceramic
Ohara S-LAM59 Optical Glass;3.77;101;Ceramic
Ohara S-LAM60 Optical Glass;4.06;113;Ceramic
Ohara S-LAM61 Optical Glass;4.10;93.7;Ceramic
Ohara S-LAM66 Optical Glass;3.55;121;Ceramic
Ohara S-NBH 5 Optical Glass;3.02;90.2;Ceramic
Ohara S-NBH 8 Optical Glass;3.19;102;Ceramic
Ohara S-NBH51 Optical Glass;3.29;110;Ceramic
Ohara S-NBH52 Optical Glass;3.09;97.9;Ceramic
Ohara S-NBH53 Optical Glass;3.28;103;Ceramic
Ohara S-NBH55 Optical Glass;3.68;105;Ceramic
Ohara S-NBH56 Optical Glass;3.49;107;Ceramic
Ohara S-NBH57 Optical Glass;4.00;112;Ceramic
Ohara S-NBM51 Optical Glass;2.93;81.7;Ceramic
Ohara S-NPH 1 Optical Glass;3.29;89.3;Ceramic
Ohara S-NPH 2 Optical Glass;3.58;99.1;Ceramic
Ohara S-NPH 3 Optical Glass;3.59;102;Ceramic
Ohara S-NPH 4 Optical Glass;3.61;94.5;Ceramic
Ohara S-NPH 5 Optical Glass;3.71;92.9;Ceramic
Ohara S-NPH53 Optical Glass;3.78;88.6;Ceramic
Ohara S-NSL 3 Optical Glass;2.48;70.0;Ceramic
Ohara S-NSL 5 Optical Glass;2.49;69.1;Ceramic
Ohara S-NSL36 Optical Glass;2.46;64.0;Ceramic
Ohara S-PHM52 Optical Glass;3.67;71.5;Ceramic
Ohara S-PHM53 Optical Glass;3.51;70.8;Ceramic
Ohara S-TIH 1 Optical Glass;3.06;88.4;Ceramic
Ohara S-TIH 3 Optical Glass;3.11;90.8;Ceramic
Ohara S-TIH 4 Optical Glass;3.15;91.9;Ceramic
Ohara S-TIH 6 Optical Glass;3.37;93.1;Ceramic
Ohara S-TIH10 Optical Glass;3.06;102;Ceramic
Ohara S-TIH11 Optical Glass;3.24;91.2;Ceramic
Ohara S-TIH13 Optical Glass;3.10;89.9;Ceramic
Ohara S-TIH14 Optical Glass;3.17;88.8;Ceramic
Ohara S-TIH18 Optical Glass;3.07;89.1;Ceramic
Ohara S-TIH23 Optical Glass;3.30;92.2;Ceramic
Ohara S-TIH53 Optical Glass;3.54;96.0;Ceramic
Ohara S-TIH53W Optical Glass;3.54;96.0;Ceramic
Ohara S-TIL 1 Optical Glass;2.54;70.5;Ceramic
Ohara S-TIL 2 Optical Glass;2.52;69.9;Ceramic
Ohara S-TIL 6 Optical Glass;2.50;64.8;Ceramic
Ohara S-TIL25 Optical Glass;2.59;75.3;Ceramic
Ohara S-TIL26 Optical Glass;2.57;73.9;Ceramic
Ohara S-TIL27 Optical Glass;2.58;74.9;Ceramic
Ohara S-TIM 1 Optical Glass;2.71;78.6;Ceramic
Ohara S-TIM 2 Optical Glass;2.69;77.6;Ceramic
Ohara S-TIM 3 Optical Glass;2.67;77.9;Ceramic
Ohara S-TIM 5 Optical Glass;2.63;76.3;Ceramic
Ohara S-TIM 8 Optical Glass;2.63;75.0;Ceramic
Ohara S-TIM22 Optical Glass;2.79;79.8;Ceramic
Ohara S-TIM25 Optical Glass;2.91;84.1;Ceramic
Ohara S-TIM27 Optical Glass;2.76;79.3;Ceramic
Ohara S-TIM28 Optical Glass;2.98;85.5;Ceramic
Ohara S-TIM35 Optical Glass;2.96;87.5;Ceramic
Ohara S-TIM39 Optical Glass;2.92;81.7;Ceramic
Ohara S-YGH51 Optical Glass;4.40;122;Ceramic
Mateck Barium Fluoride, BaF2;4.83;65.4 - 66.3;Ceramic
Mateck Cesium Iodide, CsI;4.51;2.00;Ceramic
Mateck Calcium Fluoride (CaF2);3.18;89.9 - 146;Ceramic
Mateck Lithium Fluoride (LiF);2.60;88.4 - 142;Ceramic
Mateck Magnesium Fluoride (MgF2);3.18;79.7 - 169;Ceramic
Mateck Potassium Bromide (KBr);2.75;13.8 - 33.0;Ceramic
Mateck Potassium Chloride (KCl);1.98;16.8 - 38.2;Ceramic
Mateck Sodium Chloride (NaCl);2.17;32.7 - 43.7;Ceramic
Mateck Thallium Bromoiodide TIBr-TII (KRS-5);7.37;31.0;Ceramic
Corundum, Aluminum Oxide, Alumina, 99.9%, Al2O3;3.96;370;Ceramic
85% Alumina, vitreous body;3.40 - 3.53;215 - 240;Ceramic
95% Alumina, vitreous body;3.61 - 3.75;270 - 295;Ceramic
99.5% Alumina, vitreous body;3.70 - 3.97;360;Ceramic
Overview - Alumina, 98%, Al2O3;3.90;340;Ceramic
Overview - Alumina, 96%, Al2O3;3.80;300;Ceramic
Alumina, alpha Al2O3, 99.5%;3.90;370;Ceramic
Alumina, alpha Al2O3, 96%;3.72;303;Ceramic
99.5% Alumina, thin film substrate;3.90;370;Ceramic
99.6% Alumina, thin-film substrate;3.90;370;Ceramic
Cordierite, 2MgO-2Al2O3-5SiO2;2.30;125;Ceramic
Mullite, 3Al2O3-2SiO2;2.80;150;Ceramic
CoorsTek AD-85 Alumina (nom. 85% Al2O3);3.42;221;Ceramic
CoorsTek AD-90 Alumina (nom. 90% Al2O3);3.60;276;Ceramic
CoorsTek AD-94 Alumina (nom. 94% Al2O3);3.70;303;Ceramic
CoorsTek AD-96 Alumina (nom. 96% Al2O3);3.72;303;Ceramic
CoorsTek FG-995 Alumina (nom. 98.5% Al2O3);3.80;350;Ceramic
CoorsTek AD-995 Alumina (nom. 99.5% Al2O3);3.90;370;Ceramic
CoorsTek AD-998 Alumina(nom. 99.8% Al2O3);3.92;370;Ceramic
CoorsTek PlasmaPure™ AD-998 Alumina (nom. 99.8% Al2O3);3.93;370;Ceramic
Advanced Ceramics ALC 1081 (C-786) Alumina;3.60;312;Ceramic
Advanced Ceramics ALC 1082 (C-786) Alumina;3.70;312;Ceramic
Advanced Ceramics ACL 1085 (C-795) Alumina;3.80;320;Ceramic
Advanced Ceramics ACL 1091 (C-799) Alumina;3.90;350;Ceramic
Advanced Ceramics ACL 2088 Zinc Alumino-Silicate;3.10;84.0;Ceramic
CeramTec 547 Cordierite (2MgO-2Al2O3-5SiO2);2.30;128;Ceramic
CeramTec 771 94% Alumina (Al2O3);3.60;281;Ceramic
CeramTec V 38 Alumina, 96.0% Al2O3-SiO2;3.75;350;Ceramic
CeramTec B 601 Alumina, 98.5%;3.83;320;Ceramic
CeramTec B 40 Alumina, 99.1%;3.82;360;Ceramic
CeramTec V 679 Alumina, 99.7%;3.90;390;Ceramic
CeramTec AT 79 Alumina, 99.6%;3.95;390;Ceramic
CeramTec RK 87 Alumina, 99.8%;3.96;406;Ceramic
CeramTec DC 25 Dispersion Ceramic, Al2O3-ZrO2;4.37;357;Ceramic
CeramTec Rubalit IS 95 Alumina;3.73;330;Ceramic
CeramTec Rubalit IS 95 Brown Alumina;3.72;300;Ceramic
CeramTec Rubalit A 1896 Alumina;3.73;330;Ceramic
CeramTec 447 Cordierite;1.80;125;Ceramic
CeramTec 701 Cordierite;2.50;130;Ceramic
CeramTec Sikor S Cordierite;2.20;70.0;Ceramic
CeramTec Sikor E Cordierite;2.20;70.0;Ceramic
CeramTec 614/698 Alumina, 96%;3.70;276;Ceramic
CeramTec Rubalit 708S Alumina, 96%;3.78;340;Ceramic
CeramTec 975 Alumina, 99.5%;3.90;380;Ceramic
CeramTec Rubalit 710 Alumina, 99.6%;3.90;350;Ceramic
CeramTec Rubalit A 1999.5 Alumina, 99.7%;3.88;350;Ceramic
CeramTec 433 Alumina, 99.9%;4.00;400;Ceramic
CeramTec 950 Zirconia Toughened Alumina (ZTA), Al2O3•ZrO2;4.40;289;Ceramic
CeramTec Rubalit 708 HP Alumina, 96% (High Performance);3.78;340;Ceramic
CeramTec Rubalit HSS Alumina, 75% (High Strength Substrate);4.35;335;Ceramic
CeramTec Rubalit A 1894 Alumina, 94%;3.70;320;Ceramic
CeramTec Rubalit A 1898 Alumina, 98%;3.80;350;Ceramic
CeramTec Ziralit Zirconia Toughened Alumina (ZTA), Al2O3•ZrO2;3.80;200;Ceramic
CeramTec CeramCool Rubalit 708 Alumina, 96%;3.78;340;Ceramic
CeramTec Rubalit A 1896 brown Alumina;3.82;350;Ceramic
CeramTec ALUTIT S Aluminum Titanate (Strength Optimized);3.35;20.0;Ceramic
CeramTec ALUTIT T Aluminum Titanate (Thermal Shock Optimized);3.35;17.0;Ceramic
CeramTec 965 Toughened Alumina (Al2O3-ZrO2);4.20;344;Ceramic
COI Ceramics Nextel™ AS-N312 Oxide Ceramic Matrix Composite, Aluminosilicate;2.30;31.0;Ceramic
COI Ceramics Nextel™ AS-N720 Oxide Ceramic Matrix Composite, Aluminosilicate;2.60;76.0;Ceramic
COI Ceramics Nextel™ A-N720 Oxide Ceramic Matrix Composite, Alumina;2.73;70.0;Ceramic
COI Ceramics Nextel™ AS-N650 Oxide Ceramic Matrix Composite, Aluminosilicate;2.80;96.0;Ceramic
COI Ceramics Nextel™ AS-N610 Oxide Ceramic Matrix Composite, Aluminosilicate;2.83;124;Ceramic
CoorsTek SAPPHAL Advanced Alumina;3.99;395;Ceramic
CoorsTek ADS 11 Advanced Alumina;3.90;360;Ceramic
CoorsTek Cerapure™ Alumina Plus High-Purity Ceramic, Nom. 99.8% Al2O3;3.92;370;Ceramic
CoorsTek ADS-12 Min. 99.5% Al2O3;3.90;380;Ceramic
CoorsTek AD-995-I2 Nom. 99.5% Al2O3;3.90;370;Ceramic
